Chemical,Concentration_ng_L_Error,Concentration_ng_L_Value,Day,Mass_Load_g_d_Error,Mass_Load_g_d_Value,Month,Population_Normalized_Mass_Lo_1,Population_Normalized_Mass_Load,Sample_Date,Site,Week
6-Acetylmorphine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(02) Feb,-10000,-9999.99,2019-02-24 02:00:00,TP05,40
Oxycodone,0.0,0.15,(1) Mon,0.0,0.1,(02) Feb,1,36.03,2019-02-25 02:00:00,TP05,41
Noroxycodone,0.01,0.26,(1) Mon,0.01,0.17,(02) Feb,3,61.59,2019-02-25 02:00:00,TP05,41
Codeine,0.02,0.37,(1) Mon,0.01,0.25,(02) Feb,4,89.09,2019-02-25 02:00:00,TP05,41
Fentanyl,0.0,0.0,(1) Mon,0.0,0.0,(02) Feb,0,0.16,2019-02-25 02:00:00,TP05,41
Norfentanyl,0.0,0.01,(1) Mon,0.0,0.0,(02) Feb,0,1.54,2019-02-25 02:00:00,TP05,41
Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(02) Feb,-10000,-9999.99,2019-02-25 02:00:00,TP05,41
6-Acetylmorphine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(02) Feb,-10000,-9999.99,2019-02-25 02:00:00,TP05,41
Oxycodone,18.34,175.72,(1) Mon,0.01,0.11,(03) Mar,4,37.83,2019-03-11 03:00:00,TP05,43
Oxycodone,7.39,244.16,(2) Tues,0.0,0.16,(03) Mar,2,55.24,2019-03-12 03:00:00,TP05,43
Oxycodone,21.49,177.97,(3) Wed,0.01,0.12,(03) Mar,5,41.78,2019-03-13 03:00:00,TP05,43
Oxycodone,5.96,291.85,(4) Thu,0.0,0.19,(03) Mar,1,65.95,2019-03-14 03:00:00,TP05,43
Oxycodone,3.25,178.51,(5) Fri,0.0,0.1,(03) Mar,1,34.76,2019-03-15 03:00:00,TP05,43
Oxycodone,9.94,145.08,(6) Sat,0.0,0.05,(03) Mar,1,17.91,2019-03-16 03:00:00,TP05,43
Oxycodone,1.72,57.05,(7) Sun,0.0,0.02,(03) Mar,0,6.41,2019-03-17 03:00:00,TP05,43
Noroxycodone,12.61,191.81,(1) Mon,0.01,0.12,(03) Mar,3,41.3,2019-03-11 03:00:00,TP05,43
Noroxycodone,11.5,271.3,(2) Tues,0.01,0.17,(03) Mar,3,61.38,2019-03-12 03:00:00,TP05,43
Noroxycodone,20.22,223.39,(3) Wed,0.01,0.15,(03) Mar,5,52.44,2019-03-13 03:00:00,TP05,43
Noroxycodone,17.97,274.98,(4) Thu,0.01,0.17,(03) Mar,4,62.14,2019-03-14 03:00:00,TP05,43
Noroxycodone,9.23,212.48,(5) Fri,0.01,0.12,(03) Mar,2,41.37,2019-03-15 03:00:00,TP05,43
Noroxycodone,7.87,143.77,(6) Sat,0.0,0.05,(03) Mar,1,17.75,2019-03-16 03:00:00,TP05,43
Noroxycodone,0.49,75.74,(7) Sun,0.0,0.02,(03) Mar,0,8.5,2019-03-17 03:00:00,TP05,43
Codeine,0.0,377.55,(1) Mon,0.0,0.23,(03) Mar,0,81.29,2019-03-11 03:00:00,TP05,43
Codeine,44.0,636.91,(2) Tues,0.03,0.4,(03) Mar,10,144.1,2019-03-12 03:00:00,TP05,43
Codeine,28.87,501.48,(3) Wed,0.02,0.33,(03) Mar,7,117.72,2019-03-13 03:00:00,TP05,43
Codeine,28.2,338.85,(4) Thu,0.02,0.21,(03) Mar,6,76.57,2019-03-14 03:00:00,TP05,43
Codeine,42.67,254.08,(5) Fri,0.02,0.14,(03) Mar,8,49.47,2019-03-15 03:00:00,TP05,43
Codeine,60.89,60.89,(6) Sat,0.02,0.02,(03) Mar,0,15.04,2019-03-16 03:00:00,TP05,43
Codeine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-17 03:00:00,TP05,43
Fentanyl,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-11 03:00:00,TP05,43
Fentanyl,-9999.99,-9999.99,(2) Tues,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-12 03:00:00,TP05,43
Fentanyl,0.23,1.76,(3) Wed,0.0,0.0,(03) Mar,0,0.41,2019-03-13 03:00:00,TP05,43
Fentanyl,0.71,5.81,(4) Thu,0.0,0.0,(03) Mar,0,1.31,2019-03-14 03:00:00,TP05,43
Fentanyl,0.33,2.55,(5) Fri,0.0,0.0,(03) Mar,0,0.5,2019-03-15 03:00:00,TP05,43
Fentanyl,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-16 03:00:00,TP05,43
Fentanyl,0.19,1.49,(7) Sun,0.0,0.0,(03) Mar,0,0.17,2019-03-17 03:00:00,TP05,43
Norfentanyl,0.92,11.75,(1) Mon,0.0,0.01,(03) Mar,0,2.53,2019-03-11 03:00:00,TP05,43
Norfentanyl,0.4,9.19,(2) Tues,0.0,0.01,(03) Mar,0,2.08,2019-03-12 03:00:00,TP05,43
Norfentanyl,0.86,16.79,(3) Wed,0.0,0.01,(03) Mar,0,3.94,2019-03-13 03:00:00,TP05,43
Norfentanyl,14.55,74.26,(4) Thu,0.01,0.05,(03) Mar,3,16.78,2019-03-14 03:00:00,TP05,43
Norfentanyl,0.73,22.27,(5) Fri,0.0,0.01,(03) Mar,0,4.34,2019-03-15 03:00:00,TP05,43
Norfentanyl,1.46,8.94,(6) Sat,0.0,0.0,(03) Mar,0,1.1,2019-03-16 03:00:00,TP05,43
Norfentanyl,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-17 03:00:00,TP05,43
Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-11 03:00:00,TP05,43
Heroin,-9999.99,-9999.99,(2) Tues,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-12 03:00:00,TP05,43
Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-13 03:00:00,TP05,43
Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-14 03:00:00,TP05,43
Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-15 03:00:00,TP05,43
Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-16 03:00:00,TP05,43
Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-17 03:00:00,TP05,43
6-Acetylmorphine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-11 03:00:00,TP05,43
6-Acetylmorphine,0.71,11.55,(2) Tues,0.0,0.01,(03) Mar,0,2.61,2019-03-12 03:00:00,TP05,43
6-Acetylmorphine,0.58,6.75,(3) Wed,0.0,0.0,(03) Mar,0,1.59,2019-03-13 03:00:00,TP05,43
6-Acetylmorphine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-14 03:00:00,TP05,43
6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-15 03:00:00,TP05,43
6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-16 03:00:00,TP05,43
6-Acetylmorphine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(03) Mar,-10000,-9999.99,2019-03-17 03:00:00,TP05,43
Oxycodone,5.01,196.2,(1) Mon,0.0,0.11,(04) Apr,1,39.13,2019-04-22 03:00:00,TP05,49
Oxycodone,3.21,103.01,(2) Tue,0.0,0.06,(04) Apr,1,21.83,2019-04-23 03:00:00,TP05,49
Oxycodone,5.16,134.6,(3) Wed,0.0,0.08,(04) Apr,1,28.13,2019-04-24 03:00:00,TP05,49
Oxycodone,10.82,183.68,(4) Thu,0.01,0.11,(04) Apr,2,38.8,2019-04-25 03:00:00,TP05,49
Oxycodone,8.15,208.2,(5) Fri,0.0,0.11,(04) Apr,1,37.69,2019-04-26 03:00:00,TP05,49
Oxycodone,6.75,165.58,(6) Sat,0.0,0.05,(04) Apr,1,17.31,2019-04-27 03:00:00,TP05,49
Oxycodone,11.88,170.71,(7) Sun,0.0,0.05,(04) Apr,1,16.73,2019-04-28 03:00:00,TP05,49
Noroxycodone,10.37,199.68,(1) Mon,0.01,0.11,(04) Apr,2,39.83,2019-04-22 03:00:00,TP05,49
Noroxycodone,8.96,130.23,(2) Tue,0.01,0.08,(04) Apr,2,27.6,2019-04-23 03:00:00,TP05,49
Noroxycodone,2.72,162.82,(3) Wed,0.0,0.1,(04) Apr,1,34.03,2019-04-24 03:00:00,TP05,49
Noroxycodone,8.81,231.77,(4) Thu,0.01,0.14,(04) Apr,2,48.96,2019-04-25 03:00:00,TP05,49
Noroxycodone,29.43,354.12,(5) Fri,0.01,0.18,(04) Apr,5,64.11,2019-04-26 03:00:00,TP05,49
Noroxycodone,4.47,144.64,(6) Sat,0.0,0.04,(04) Apr,0,15.12,2019-04-27 03:00:00,TP05,49
Noroxycodone,10.01,164.15,(7) Sun,0.0,0.05,(04) Apr,1,16.09,2019-04-28 03:00:00,TP05,49
Codeine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-22 03:00:00,TP05,49
Codeine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-23 03:00:00,TP05,49
Codeine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-24 03:00:00,TP05,49
Codeine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-25 03:00:00,TP05,49
Codeine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-26 03:00:00,TP05,49
Codeine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-27 03:00:00,TP05,49
Codeine,4.18,46.03,(7) Sun,0.0,0.01,(04) Apr,0,4.51,2019-04-28 03:00:00,TP05,49
Fentanyl,0.17,2.4,(1) Mon,0.0,0.0,(04) Apr,0,0.48,2019-04-22 03:00:00,TP05,49
Fentanyl,0.05,1.31,(2) Tue,0.0,0.0,(04) Apr,0,0.28,2019-04-23 03:00:00,TP05,49
Fentanyl,0.19,2.78,(3) Wed,0.0,0.0,(04) Apr,0,0.58,2019-04-24 03:00:00,TP05,49
Fentanyl,0.2,4.05,(4) Thu,0.0,0.0,(04) Apr,0,0.86,2019-04-25 03:00:00,TP05,49
Fentanyl,0.14,2.43,(5) Fri,0.0,0.0,(04) Apr,0,0.44,2019-04-26 03:00:00,TP05,49
Fentanyl,0.33,3.06,(6) Sat,0.0,0.0,(04) Apr,0,0.32,2019-04-27 03:00:00,TP05,49
Fentanyl,0.13,2.5,(7) Sun,0.0,0.0,(04) Apr,0,0.24,2019-04-28 03:00:00,TP05,49
Norfentanyl,0.59,35.67,(1) Mon,0.0,0.02,(04) Apr,0,7.12,2019-04-22 03:00:00,TP05,49
Norfentanyl,0.43,19.92,(2) Tue,0.0,0.01,(04) Apr,0,4.22,2019-04-23 03:00:00,TP05,49
Norfentanyl,0.03,20.66,(3) Wed,0.0,0.01,(04) Apr,0,4.32,2019-04-24 03:00:00,TP05,49
Norfentanyl,0.86,33.48,(4) Thu,0.0,0.02,(04) Apr,0,7.07,2019-04-25 03:00:00,TP05,49
Norfentanyl,0.13,19.5,(5) Fri,0.0,0.01,(04) Apr,0,3.53,2019-04-26 03:00:00,TP05,49
Norfentanyl,0.42,24.11,(6) Sat,0.0,0.01,(04) Apr,0,2.52,2019-04-27 03:00:00,TP05,49
Norfentanyl,0.31,17.78,(7) Sun,0.0,0.0,(04) Apr,0,1.74,2019-04-28 03:00:00,TP05,49
Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-22 03:00:00,TP05,49
Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-23 03:00:00,TP05,49
Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-24 03:00:00,TP05,49
Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-25 03:00:00,TP05,49
Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-26 03:00:00,TP05,49
Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-27 03:00:00,TP05,49
Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-28 03:00:00,TP05,49
6-Acetylmorphine,0.18,9.3,(1) Mon,0.0,0.01,(04) Apr,0,1.86,2019-04-22 03:00:00,TP05,49
6-Acetylmorphine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-23 03:00:00,TP05,49
6-Acetylmorphine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-24 03:00:00,TP05,49
6-Acetylmorphine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-25 03:00:00,TP05,49
6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-26 03:00:00,TP05,49
6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-27 03:00:00,TP05,49
6-Acetylmorphine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(04) Apr,-10000,-9999.99,2019-04-28 03:00:00,TP05,49
Oxycodone,2.9,181.68,(1) Mon,0.0,0.11,(05) May,1,39.63,2019-05-13 03:00:00,TP05,52
Oxycodone,3.19,91.03,(2) Tue,0.0,0.06,(05) May,1,19.89,2019-05-14 03:00:00,TP05,52
Oxycodone,20.56,183.5,(3) Wed,0.01,0.11,(05) May,5,40.81,2019-05-15 03:00:00,TP05,52
Oxycodone,5.57,110.34,(4) Thu,0.0,0.07,(05) May,1,23.93,2019-05-16 03:00:00,TP05,52
Oxycodone,10.21,99.66,(5) Fri,0.01,0.06,(05) May,2,20.32,2019-05-17 03:00:00,TP05,52
Oxycodone,6.2,61.78,(6) Sat,0.0,0.02,(05) May,1,7.91,2019-05-18 03:00:00,TP05,52
Oxycodone,0.7,72.01,(7) Sun,0.0,0.02,(05) May,0,8.86,2019-05-19 03:00:00,TP05,52
Noroxycodone,10.55,201.67,(1) Mon,0.01,0.12,(05) May,2,43.99,2019-05-13 03:00:00,TP05,52
Noroxycodone,9.11,131.0,(2) Tue,0.01,0.08,(05) May,2,28.62,2019-05-14 03:00:00,TP05,52
Noroxycodone,2.77,164.16,(3) Wed,0.0,0.1,(05) May,1,36.51,2019-05-15 03:00:00,TP05,52
Noroxycodone,8.97,234.31,(4) Thu,0.01,0.14,(05) May,2,50.82,2019-05-16 03:00:00,TP05,52
Noroxycodone,29.95,358.79,(5) Fri,0.02,0.21,(05) May,6,73.14,2019-05-17 03:00:00,TP05,52
Noroxycodone,4.54,145.66,(6) Sat,0.0,0.05,(05) May,1,18.64,2019-05-18 03:00:00,TP05,52
Noroxycodone,10.19,165.51,(7) Sun,0.0,0.06,(05) May,1,20.37,2019-05-19 03:00:00,TP05,52
Codeine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-13 03:00:00,TP05,52
Codeine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-14 03:00:00,TP05,52
Codeine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-15 03:00:00,TP05,52
Codeine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-16 03:00:00,TP05,52
Codeine,2.88,114.73,(5) Fri,0.0,0.07,(05) May,1,23.39,2019-05-17 03:00:00,TP05,52
Codeine,18.42,146.9,(6) Sat,0.01,0.05,(05) May,2,18.8,2019-05-18 03:00:00,TP05,52
Codeine,71.06,71.06,(7) Sun,0.02,0.02,(05) May,9,8.74,2019-05-19 03:00:00,TP05,52
Fentanyl,0.11,1.9,(1) Mon,0.0,0.0,(05) May,0,0.42,2019-05-13 03:00:00,TP05,52
Fentanyl,0.42,6.4,(2) Tue,0.0,0.0,(05) May,0,1.4,2019-05-14 03:00:00,TP05,52
Fentanyl,0.01,2.5,(3) Wed,0.0,0.0,(05) May,0,0.56,2019-05-15 03:00:00,TP05,52
Fentanyl,0.0,1.08,(4) Thu,0.0,0.0,(05) May,0,0.23,2019-05-16 03:00:00,TP05,52
Fentanyl,0.29,4.09,(5) Fri,0.0,0.0,(05) May,0,0.83,2019-05-17 03:00:00,TP05,52
Fentanyl,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-18 03:00:00,TP05,52
Fentanyl,0.08,0.87,(7) Sun,0.0,0.0,(05) May,0,0.11,2019-05-19 03:00:00,TP05,52
Norfentanyl,1.97,33.98,(1) Mon,0.0,0.02,(05) May,0,7.41,2019-05-13 03:00:00,TP05,52
Norfentanyl,0.21,26.55,(2) Tue,0.0,0.02,(05) May,0,5.8,2019-05-14 03:00:00,TP05,52
Norfentanyl,1.66,26.17,(3) Wed,0.0,0.02,(05) May,0,5.82,2019-05-15 03:00:00,TP05,52
Norfentanyl,0.73,16.06,(4) Thu,0.0,0.01,(05) May,0,3.48,2019-05-16 03:00:00,TP05,52
Norfentanyl,1.4,57.73,(5) Fri,0.0,0.03,(05) May,0,11.77,2019-05-17 03:00:00,TP05,52
Norfentanyl,0.33,10.91,(6) Sat,0.0,0.0,(05) May,0,1.4,2019-05-18 03:00:00,TP05,52
Norfentanyl,0.2,5.27,(7) Sun,0.0,0.0,(05) May,0,0.65,2019-05-19 03:00:00,TP05,52
Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-13 03:00:00,TP05,52
Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-14 03:00:00,TP05,52
Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-15 03:00:00,TP05,52
Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-16 03:00:00,TP05,52
Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-17 03:00:00,TP05,52
Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-18 03:00:00,TP05,52
Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-19 03:00:00,TP05,52
6-Acetylmorphine,0.25,6.53,(1) Mon,0.0,0.0,(05) May,1,1.37,2019-05-13 03:00:00,TP05,52
6-Acetylmorphine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-14 03:00:00,TP05,52
6-Acetylmorphine,0.53,6.35,(3) Wed,0.0,0.0,(05) May,0,1.38,2019-05-15 03:00:00,TP05,52
6-Acetylmorphine,0.03,5.26,(4) Thu,0.0,0.0,(05) May,0,1.07,2019-05-16 03:00:00,TP05,52
6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-17 03:00:00,TP05,52
6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-18 03:00:00,TP05,52
6-Acetylmorphine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(05) May,-10000,-9999.99,2019-05-19 03:00:00,TP05,52
Oxycodone,0.0,102.63,(1) Mon,0.0,0.06,(06) Jun,0,21.24,2019-06-03 03:00:00,TP05,55
Oxycodone,2.7,113.82,(2) Tue,0.0,0.07,(06) Jun,1,23.46,2019-06-04 03:00:00,TP05,55
Oxycodone,6.06,92.78,(3) Wed,0.0,0.05,(06) Jun,1,18.98,2019-06-05 03:00:00,TP05,55
Oxycodone,8.65,110.12,(4) Thu,0.0,0.06,(06) Jun,2,22.32,2019-06-06 03:00:00,TP05,55
Oxycodone,0.87,273.8,(5) Fri,0.0,0.14,(06) Jun,0,50.66,2019-06-07 03:00:00,TP05,55
Oxycodone,11.46,108.36,(6) Sat,0.0,0.03,(06) Jun,1,10.06,2019-06-08 03:00:00,TP05,55
Oxycodone,0.39,59.49,(7) Sun,0.0,0.02,(06) Jun,0,5.8,2019-06-09 03:00:00,TP05,55
Noroxycodone,1.19,136.11,(1) Mon,0.0,0.08,(06) Jun,0,28.17,2019-06-03 03:00:00,TP05,55
Noroxycodone,6.94,126.96,(2) Tue,0.0,0.07,(06) Jun,1,26.17,2019-06-04 03:00:00,TP05,55
Noroxycodone,1.04,109.52,(3) Wed,0.0,0.06,(06) Jun,0,22.41,2019-06-05 03:00:00,TP05,55
Noroxycodone,1.8,135.63,(4) Thu,0.0,0.08,(06) Jun,0,27.49,2019-06-06 03:00:00,TP05,55
Noroxycodone,8.28,276.86,(5) Fri,0.0,0.14,(06) Jun,2,51.22,2019-06-07 03:00:00,TP05,55
Noroxycodone,8.4,124.31,(6) Sat,0.0,0.03,(06) Jun,1,11.55,2019-06-08 03:00:00,TP05,55
Noroxycodone,1.07,63.07,(7) Sun,0.0,0.02,(06) Jun,0,6.15,2019-06-09 03:00:00,TP05,55
Codeine,0.0,132.38,(1) Mon,0.0,0.08,(06) Jun,0,27.11,2019-06-03 03:00:00,TP05,55
Codeine,53.97,147.24,(2) Tue,0.03,0.09,(06) Jun,11,30.35,2019-06-04 03:00:00,TP05,55
Codeine,13.15,180.11,(3) Wed,0.01,0.1,(06) Jun,3,36.85,2019-06-05 03:00:00,TP05,55
Codeine,5.73,237.21,(4) Thu,0.0,0.13,(06) Jun,1,48.08,2019-06-06 03:00:00,TP05,55
Codeine,5.41,150.2,(5) Fri,0.0,0.08,(06) Jun,1,27.79,2019-06-07 03:00:00,TP05,55
Codeine,1.84,41.16,(6) Sat,0.0,0.01,(06) Jun,0,3.82,2019-06-08 03:00:00,TP05,55
Codeine,17.09,17.09,(7) Sun,0.0,0.0,(06) Jun,2,1.67,2019-06-09 03:00:00,TP05,55
Fentanyl,0.24,2.73,(1) Mon,0.0,0.0,(06) Jun,0,0.56,2019-06-03 03:00:00,TP05,55
Fentanyl,0.0,1.37,(2) Tue,0.0,0.0,(06) Jun,0,0.28,2019-06-04 03:00:00,TP05,55
Fentanyl,0.42,3.53,(3) Wed,0.0,0.0,(06) Jun,0,0.72,2019-06-05 03:00:00,TP05,55
Fentanyl,0.12,3.91,(4) Thu,0.0,0.0,(06) Jun,0,0.79,2019-06-06 03:00:00,TP05,55
Fentanyl,0.09,3.15,(5) Fri,0.0,0.0,(06) Jun,0,0.58,2019-06-07 03:00:00,TP05,55
Fentanyl,0.03,2.12,(6) Sat,0.0,0.0,(06) Jun,0,0.2,2019-06-08 03:00:00,TP05,55
Fentanyl,0.08,1.48,(7) Sun,0.0,0.0,(06) Jun,0,0.14,2019-06-09 03:00:00,TP05,55
Norfentanyl,0.52,16.7,(1) Mon,0.0,0.01,(06) Jun,0,3.46,2019-06-03 03:00:00,TP05,55
Norfentanyl,0.39,10.48,(2) Tue,0.0,0.01,(06) Jun,0,2.16,2019-06-04 03:00:00,TP05,55
Norfentanyl,0.47,24.29,(3) Wed,0.0,0.01,(06) Jun,0,4.97,2019-06-05 03:00:00,TP05,55
Norfentanyl,0.84,16.54,(4) Thu,0.0,0.01,(06) Jun,0,3.35,2019-06-06 03:00:00,TP05,55
Norfentanyl,4.39,19.16,(5) Fri,0.0,0.01,(06) Jun,1,3.55,2019-06-07 03:00:00,TP05,55
Norfentanyl,0.81,11.6,(6) Sat,0.0,0.0,(06) Jun,0,1.08,2019-06-08 03:00:00,TP05,55
Norfentanyl,0.1,6.62,(7) Sun,0.0,0.0,(06) Jun,0,0.65,2019-06-09 03:00:00,TP05,55
Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(06) Jun,-10000,-9999.99,2019-06-03 03:00:00,TP05,55
Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(06) Jun,-10000,-9999.99,2019-06-04 03:00:00,TP05,55
Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(06) Jun,-10000,-9999.99,2019-06-05 03:00:00,TP05,55
Heroin,0.26,15.43,(4) Thu,0.0,0.01,(06) Jun,0,3.13,2019-06-06 03:00:00,TP05,55
Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(06) Jun,-10000,-9999.99,2019-06-07 03:00:00,TP05,55
Heroin,0.66,6.51,(6) Sat,0.0,0.0,(06) Jun,0,0.6,2019-06-08 03:00:00,TP05,55
Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(06) Jun,-10000,-9999.99,2019-06-09 03:00:00,TP05,55
6-Acetylmorphine,0.38,7.71,(1) Mon,0.0,0.0,(06) Jun,0,1.6,2019-06-03 03:00:00,TP05,55
6-Acetylmorphine,0.27,8.71,(2) Tue,0.0,0.01,(06) Jun,0,1.8,2019-06-04 03:00:00,TP05,55
6-Acetylmorphine,0.34,5.04,(3) Wed,0.0,0.0,(06) Jun,0,1.03,2019-06-05 03:00:00,TP05,55
6-Acetylmorphine,2.66,35.32,(4) Thu,0.0,0.02,(06) Jun,1,7.16,2019-06-06 03:00:00,TP05,55
6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(06) Jun,-10000,-9999.99,2019-06-07 03:00:00,TP05,55
6-Acetylmorphine,0.91,15.26,(6) Sat,0.0,0.0,(06) Jun,0,1.42,2019-06-08 03:00:00,TP05,55
6-Acetylmorphine,0.15,0.53,(7) Sun,0.0,0.0,(06) Jun,0,0.05,2019-06-09 03:00:00,TP05,55
Oxycodone,1.42,71.89,(1) Mon,0.0,0.05,(07) Jul,0,18.84,2019-07-08 03:00:00,TP05,60
Oxycodone,4.1,55.08,(2) Tue,0.0,0.04,(07) Jul,1,14.4,2019-07-09 03:00:00,TP05,60
Oxycodone,0.0,105.39,(3) Wed,0.04,0.04,(07) Jul,14,13.85,2019-07-10 03:00:00,TP05,60
Oxycodone,2.0,75.5,(4) Thu,0.0,0.06,(07) Jul,1,20.26,2019-07-11 03:00:00,TP05,60
Oxycodone,1.24,103.55,(5) Fri,0.0,0.07,(07) Jul,0,24.84,2019-07-12 03:00:00,TP05,60
Oxycodone,1.16,37.2,(6) Sat,0.0,0.02,(07) Jul,0,5.73,2019-07-13 03:00:00,TP05,60
Oxycodone,0.08,21.07,(7) Sun,0.0,0.01,(07) Jul,0,3.35,2019-07-14 03:00:00,TP05,60
Noroxycodone,5.78,76.94,(1) Mon,0.0,0.06,(07) Jul,2,20.16,2019-07-08 03:00:00,TP05,60
